,user_account,text,created_at
6393,e_thunter,RT @Patsyip_: #FridaysForFuture climate strike week 79. On Gadigal land. Next week (March 19th) is the Global Climate Strike. I’m pretty su…,2021-03-12 15:05:22
6394,MarieChureau,"Rendez-vous mercredi pour parler des mobilisation pour le climat!

Notamment la mobilisation internationale des jeu… https://t.co/4jirYNksz9",2021-03-12 15:05:18
6395,SRWAtheist,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 15:04:48
6396,arhogan,"RT @mnyomb1: Week 43 #ClimateStrike 🌎 
I talked about climate change with some friends of mine this week,they didn’t seem to realise how se…",2021-03-12 15:04:39
6397,tweetheart4711,"RT @NamugerwaLeah: #schoolstrike4climate week 109. Next week we're getting on the streets. #NoMoreEmptyPromises
 #SaveBugomaForest 
#Friday…",2021-03-12 15:04:36
6398,arhogan,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 15:04:21
6399,RobHoenen,"GretaThunberg: RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have bett… https://t.co/qO9w97XXJF",2021-03-12 15:04:19
6400,WendyWendy48,"RT @PeterDelano4: On #FridaysForFuture let’s focus on @FERC and its power to make things right. Please stop a climate-polluting, carcinogen…",2021-03-12 15:04:16
6401,Kl_Stone,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 15:04:06
6402,OwlBlk,"RT @suzukasusan: #ClimateAction week8

私たちの未来は、私たちの手の中にある。
悪化させることも、壊すことも簡単にできる。
つくりかえることだって。
全ては今、私たちにかかってる。

#ClimateStrikeOnline  
#Frid…",2021-03-12 15:04:06
6403,arhogan,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 15:03:49
6404,rolistas320,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 15:03:16
6405,arhogan,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 15:03:15
6406,Sk64123097,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 15:02:49
6407,FoodForFuture1,"RT @watch_waste: Otro #FridaysForFuture en #Catalunya, con #WasteWatchEnAccion, #wastewatchers del #ProyectoLibera de @SVS_Sitges @watch_wa…",2021-03-12 15:02:32
6408,NSVann,"RT @PeterDelano4: On #FridaysForFuture let’s focus on @FERC and its power to make things right. Please stop a climate-polluting, carcinogen…",2021-03-12 15:02:30
6409,wolfheilmann,"RT @NamugerwaLeah: #schoolstrike4climate week 109. Next week we're getting on the streets. #NoMoreEmptyPromises
 #SaveBugomaForest 
#Friday…",2021-03-12 15:02:17
6410,K1rr1ly,"RT @FFF_Bangladesh: #FaceTheClimateEmergency
Climate Strike at Dhaka, Bangladesh in front of Dhaka University. 

@GretaThunberg @Fridays4fu…",2021-03-12 15:01:53
6411,__nabe3,"RT @__nabe3: #未来のための金曜日🌏🌱week20

生まれた時から日本の若者は、不合理に気候変動の影響をうける被害者で、途上国に負担を押し付ける加害者です。
私たちが悪いのでなく、それを変えていく責任と、変えていける可能性があるのです。

#ClimateStri…",2021-03-12 15:01:26
6412,OurFutureBot,"RT @HerrvomMeer: @DLF Jo wie #FridaysForFuture, für die waren doch in Berlin alle Türen sperrangelweit offen. #Framing Ach, Frau Merkel red…",2021-03-12 15:01:24
6413,ujsNova,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 15:01:24
6414,ujsNova,"RT @NamugerwaLeah: #schoolstrike4climate week 109. Next week we're getting on the streets. #NoMoreEmptyPromises
 #SaveBugomaForest 
#Friday…",2021-03-12 15:01:20
6415,__nabe3,"RT @__nabe3: #未来のための金曜日🌏🌱week23
よくわからないまま始めた #FridaysForFuture 。ただただ不安だから誰かと繋がりたい。だって死ぬかもしれなくて、でも何をすればいいかわからないから
今そんな人に届けと思って声を上げる。
#Climat…",2021-03-12 15:01:09
6416,OurFutureBot,RT @Cittadinireatti: La ripartenza si fa a porte e dati aperti - https://t.co/cyPq5YpZaY è uscita la nostra newsletter #liberaecivica #ripa…,2021-03-12 15:01:03
6417,OurFutureBot,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 15:00:43
6418,OurFutureBot,"RT @cskspeaks: .@KillTheCorpora fought for #FridaysForFuture for people and planet.

@Twitter has suspended them.

Please join the #FreeKTC…",2021-03-12 15:00:22
6419,OurFutureBot,"RT @jochen_berlin: @b_riexinger @dieLinke Das ist zumindest konsequent. #FridaysForFuture und #Klimaliste propagieren Idee, die eher mit de…",2021-03-12 15:00:02
6420,zolq,"RT @mnyomb1: Week 43 #ClimateStrike 🌎 
I talked about climate change with some friends of mine this week,they didn’t seem to realise how se…",2021-03-12 14:59:59
6421,jochen_berlin,"@b_riexinger @dieLinke Das ist zumindest konsequent. #FridaysForFuture und #Klimaliste propagieren Idee, die eher m… https://t.co/xmM43qnk93",2021-03-12 14:59:50
6422,jav_riv,"RT @mnyomb1: Week 43 #ClimateStrike 🌎 
I talked about climate change with some friends of mine this week,they didn’t seem to realise how se…",2021-03-12 14:59:48
6423,pullenstribe,"RT @cskspeaks: .@KillTheCorpora fought for #FridaysForFuture for people and planet.

@Twitter has suspended them.

Please join the #FreeKTC…",2021-03-12 14:59:47
6424,BRil8ySbMa1RpFG,"RT @LeonieBremer1: Und genau weil keine Person mehr Lust auf Krisen hat streiken #AlleFür1Komma5 am 19. März. 💥

Finde den Streik in deiner…",2021-03-12 14:59:21
6425,Peterws64,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:58:35
6426,hermitsholiday,"RT @NamugerwaLeah: #schoolstrike4climate week 109. Next week we're getting on the streets. #NoMoreEmptyPromises
 #SaveBugomaForest 
#Friday…",2021-03-12 14:58:18
6427,ste_panzeri,RT @Cittadinireatti: La ripartenza si fa a porte e dati aperti - https://t.co/cyPq5YpZaY è uscita la nostra newsletter #liberaecivica #ripa…,2021-03-12 14:58:11
6428,BeateBiundo,RT @sciforfuture: Als #Scientists4Future unterstützen wir weiterhin die Anliegen der protestierenden jungen Menschen von @FridayForFuture.…,2021-03-12 14:58:10
6429,pauljimerson,"RT @ClimateBen: Uproar over a grimly ironic, bitter tweet bemoaning inaction, as a mass extinction event occurs with scientists expecting h…",2021-03-12 14:57:57
6430,HerrvomMeer,"@DLF Jo wie #FridaysForFuture, für die waren doch in Berlin alle Türen sperrangelweit offen. #Framing Ach, Frau Mer… https://t.co/HPOP9LAykC",2021-03-12 14:57:41
6431,lesbiankilljoy,"RT @mnyomb1: Week 43 #ClimateStrike 🌎 
I talked about climate change with some friends of mine this week,they didn’t seem to realise how se…",2021-03-12 14:57:24
6432,S4FSaarland,RT @sciforfuture: Als #Scientists4Future unterstützen wir weiterhin die Anliegen der protestierenden jungen Menschen von @FridayForFuture.…,2021-03-12 14:56:35
6433,larry_nichelson,@RepRoKhanna @SenSchumer Where is @POTUS in fighting #ClimateCrisis and ending our addiction to fossil fuel profits.  #FridaysForFuture,2021-03-12 14:56:33
6434,ArnajaB,"RT @kutubuddin215: School strike week 67.
Our today's Demo Strike for the Global Day For Climate Action (19th March) @CevikusHB @GretaThunb…",2021-03-12 14:56:28
6435,LucaBrunsch,RT @FridayForFuture: Überall laufen die Vorbereitungen für den globalen Klimastreik nächsten Freitag auf Hochtouren! Wir streiken #AlleFür1…,2021-03-12 14:55:58
6436,enviro_educate,"RT @FinlayPringle: School strike week 117.

2 years exactly since @Fridays4future activists travelled from all over Europe to meet up in St…",2021-03-12 14:55:49
6437,MankingRapkid,"RT @mnyomb1: Week 43 #ClimateStrike 🌎 
I talked about climate change with some friends of mine this week,they didn’t seem to realise how se…",2021-03-12 14:55:16
6438,midran,#Leer #Nachhaltigkeit #FridaysForFuture https://t.co/z8HW9jhgeP,2021-03-12 14:55:10
6439,FernJY21,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:55:00
6440,reimerpaul_paul,"RT @23Fujitsu: Nature doesn't do bailouts 
My week 10 school strike for climate change #fridaysforfuture
#climateemergency
#nomoreemptyprom…",2021-03-12 14:55:00
6441,CalZole,"RT @FFF_Bangladesh: #FaceTheClimateEmergency
Climate Strike at Dhaka, Bangladesh in front of Dhaka University. 

@GretaThunberg @Fridays4fu…",2021-03-12 14:54:28
6442,CalZole,"RT @MahmudulHassan_: Today's climate strike from Bangladesh 🇧🇩
Supporting us @GretaThunberg, @Fridays4future &amp; @FFF_Bangladesh.

#climatest…",2021-03-12 14:54:18
6443,4920_bullet,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:54:06
6444,rioloup,"RT @suzukasusan: #ClimateAction week8

私たちの未来は、私たちの手の中にある。
悪化させることも、壊すことも簡単にできる。
つくりかえることだって。
全ては今、私たちにかかってる。

#ClimateStrikeOnline  
#Frid…",2021-03-12 14:53:40
6445,Eddie72J,RT @LydiaRysavy: #FridaysForFuture #ClimateStrikeOnline with @fff_digital - calling on all decision-makers to protect AT LEAST 30% of the o…,2021-03-12 14:53:13
6446,seven_hawks,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:52:51
6447,suzukasusan,"#ClimateAction week8

私たちの未来は、私たちの手の中にある。
悪化させることも、壊すことも簡単にできる。
つくりかえることだって。
全ては今、私たちにかかってる。

#ClimateStrikeOnline… https://t.co/Ao4gshInYg",2021-03-12 14:52:30
6448,DdferRadler,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:52:01
6449,lana_lou,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:51:54
6450,martinkelting,„#NoFracking: Keine neuen Terminals für #Klimakiller-Gas! #FridaysforFuture #NomorePillePalle #Klimakrise… https://t.co/czYauHxI9n,2021-03-12 14:51:04
6451,WasimAs12097603,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 14:51:02
6452,CornelsSelke,"RT @Kl_Stone: Nettostromerzeugung in D. am gestrigen 11.03.2021

Gesamt 1,722 TWh

Erneuerbar (Wind, Sonne, Biomasse, Wasser): 73,2%
Fossil…",2021-03-12 14:50:55
6453,Rita50432255,"RT @NamugerwaLeah: #schoolstrike4climate week 109. Next week we're getting on the streets. #NoMoreEmptyPromises
 #SaveBugomaForest 
#Friday…",2021-03-12 14:50:47
6454,penny2028225,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 14:50:44
6455,PatMan47924463,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:50:33
6456,PatAlexTea,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:50:10
6457,svanemand,"RT @fffsendai: 午後のスタンディングアクションをはじめました！
17時半まで仙台駅西口ペデストリアンデッキにいます🌎
飛び入り参加大歓迎です🙆‍♂️🙆‍♀️
We want climate justice!
#ClimateAction #FridaysForFu…",2021-03-12 14:49:49
6458,svanemand,RT @LydiaRysavy: #FridaysForFuture #ClimateStrikeOnline with @fff_digital - calling on all decision-makers to protect AT LEAST 30% of the o…,2021-03-12 14:49:18
6459,Rita50432255,"RT @nature_yoshiro: My 33 week.
#climatestrikeonline           
#fridaysforfuture #climateaction                     
#ClimateEmergency 
#S…",2021-03-12 14:49:15
6460,JayTheLion5,"RT @mnyomb1: Week 43 #ClimateStrike 🌎 
I talked about climate change with some friends of mine this week,they didn’t seem to realise how se…",2021-03-12 14:49:14
6461,DavidFopp,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:48:50
6462,CommunityYs,"RT @FFFKobe: ＃私たちの未来を手放さない
世界気候アクションまであと1週間！⚡️

#FridaysForFuture #私たちは石炭ゼロを求めます https://t.co/7KIaJPs9xR",2021-03-12 14:48:26
6463,svanemand,"RT @NamugerwaLeah: #schoolstrike4climate week 109. Next week we're getting on the streets. #NoMoreEmptyPromises
 #SaveBugomaForest 
#Friday…",2021-03-12 14:48:14
6464,MMuller2019,RT @KVajpayaee: @athenamkaiman @spendharkar @saferprint @JtRuss21 @amarie_coz @lhcorbi @sherbinowski @MDeel2022 @angelikadelf @SharonJ53436…,2021-03-12 14:48:07
6465,CalvinPoolidge,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:48:03
6466,svanemand,"RT @kutubuddin215: School strike week 67.
Our today's Demo Strike for the Global Day For Climate Action (19th March) @CevikusHB @GretaThunb…",2021-03-12 14:48:03
6467,svanemand,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 14:47:56
6468,sachin89423120,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:47:47
6469,svanemand,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 14:47:35
6470,svanemand,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:47:17
6471,enriquen,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 14:47:17
6472,redmayne_robert,"RT @ClimateBen: Government inaction and media silence on the ecological and climate emergency are causing despair, driving us towards a doo…",2021-03-12 14:47:09
6473,CalZole,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:47:03
6474,leventkurnaz,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 14:46:59
6475,klimareporterIn,RT @FFF_Austria: Neu in unserem Blog: @klima_vb-Erfolg: Der Klimarat kommt. Was das bedeutet ließt du im Artikel 👉 https://t.co/04lJMCCnAC…,2021-03-12 14:46:41
6476,gmlj40,RT @LydiaRysavy: #FridaysForFuture #ClimateStrikeOnline with @fff_digital - calling on all decision-makers to protect AT LEAST 30% of the o…,2021-03-12 14:46:12
6477,lilith2u,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:45:54
6478,gmlj40,"RT @kutubuddin215: School strike week 67.
Our today's Demo Strike for the Global Day For Climate Action (19th March) @CevikusHB @GretaThunb…",2021-03-12 14:45:45
6479,StegherrMichael,"RT @KambojAnanya: Week 6th #ClimateStrike🌍 in #India. 🇮🇳

We are facing #ClimateEmergency 

#ClimateCrisis #FridaysForFuture #FaceTheClimat…",2021-03-12 14:45:37
6480,Jordan234512,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 14:45:27
6481,gmlj40,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 14:45:23
6482,gmlj40,"RT @NamugerwaLeah: #schoolstrike4climate week 109. Next week we're getting on the streets. #NoMoreEmptyPromises
 #SaveBugomaForest 
#Friday…",2021-03-12 14:45:15
6483,gmlj40,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:44:58
6484,Sparrersway,RT @sciforfuture: Als #Scientists4Future unterstützen wir weiterhin die Anliegen der protestierenden jungen Menschen von @FridayForFuture.…,2021-03-12 14:43:53
6485,Vaeltaja5,"RT @mnyomb1: Week 43 #ClimateStrike 🌎 
I talked about climate change with some friends of mine this week,they didn’t seem to realise how se…",2021-03-12 14:43:48
6486,IrisWitt,RT @sciforfuture: Als #Scientists4Future unterstützen wir weiterhin die Anliegen der protestierenden jungen Menschen von @FridayForFuture.…,2021-03-12 14:43:28
6487,Aramzede,"RT @Travis4Climate: #RT @GretaThunberg: RT @KambojAnanya: Week 6th #ClimateStrike🌍 in #India. 🇮🇳

We are facing #ClimateEmergency 

#Climat…",2021-03-12 14:43:28
6488,Vaeltaja5,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 14:43:18
6489,Vaeltaja5,"RT @fffsendai: 午後のスタンディングアクションをはじめました！
17時半まで仙台駅西口ペデストリアンデッキにいます🌎
飛び入り参加大歓迎です🙆‍♂️🙆‍♀️
We want climate justice!
#ClimateAction #FridaysForFu…",2021-03-12 14:43:14
6490,Vaeltaja5,RT @LydiaRysavy: #FridaysForFuture #ClimateStrikeOnline with @fff_digital - calling on all decision-makers to protect AT LEAST 30% of the o…,2021-03-12 14:43:03
6491,Vaeltaja5,"RT @kutubuddin215: School strike week 67.
Our today's Demo Strike for the Global Day For Climate Action (19th March) @CevikusHB @GretaThunb…",2021-03-12 14:42:44
6492,Vaeltaja5,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 14:42:39
6493,alayabouche,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:42:37
6494,Vaeltaja5,"RT @NamugerwaLeah: #schoolstrike4climate week 109. Next week we're getting on the streets. #NoMoreEmptyPromises
 #SaveBugomaForest 
#Friday…",2021-03-12 14:42:36
6495,OreganoTheOnly,"RT @ujsNova: Week 49 #FridaysForFuture #ClimateStrikeOnline &amp; Day 297 #SaveCongoRainforest A study that analyzed nine countries, projects t…",2021-03-12 14:42:33
6496,venus_in_berlin,RT @sciforfuture: Als #Scientists4Future unterstützen wir weiterhin die Anliegen der protestierenden jungen Menschen von @FridayForFuture.…,2021-03-12 14:42:27
6497,venus_in_berlin,RT @FridayForFuture: Überall laufen die Vorbereitungen für den globalen Klimastreik nächsten Freitag auf Hochtouren! Wir streiken #AlleFür1…,2021-03-12 14:41:55
6498,LabradorLandPr1,RT @Patsyip_: #FridaysForFuture climate strike week 79. On Gadigal land. Next week (March 19th) is the Global Climate Strike. I’m pretty su…,2021-03-12 14:41:50
6499,JackieWolfson,"RT @NamugerwaLeah: #schoolstrike4climate week 109. Next week we're getting on the streets. #NoMoreEmptyPromises
 #SaveBugomaForest 
#Friday…",2021-03-12 14:41:29
6500,DavidKMartin5,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:41:18
6501,4Bubbles1,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 14:41:12
6502,ecologistes,"RT @f4f_barcelona: És una vergonya que, amb la responsabilitat històrica i global que té, la UE i els seus estats membres facin tan poc. Pe…",2021-03-12 14:41:07
6503,LabradorLandPr1,"RT @AaravSeth_: Week 35th #ClimateStrike🌍 in #India🇮🇳
#ClimateChange is the biggest threat to our existence.
We don't have any time to sit…",2021-03-12 14:40:59
6504,KathrinFuhrman6,RT @sciforfuture: Als #Scientists4Future unterstützen wir weiterhin die Anliegen der protestierenden jungen Menschen von @FridayForFuture.…,2021-03-12 14:40:53
6505,ollikainen_ari,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:40:45
6506,LabradorLandPr1,RT @patienceNabz: #schoolstrike4climate week 51 #ClimateStrikeOnline As a land locked county on the equator uganda is particularly prone to…,2021-03-12 14:40:43
6507,Rita50432255,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 14:40:34
6508,GirlchampJinty,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 14:40:24
6509,Aramzede,"RT @eve_chantel: School strike 4 Climate
#FridaysForFuture
#FaceTheClimateEmergency
#ClimateStrikeOnline
#RiseUpMovement https://t.co/9rxkA…",2021-03-12 14:39:40
6510,Aramzede,"RT @Travis4Climate: #RT @GretaThunberg: RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have bet…",2021-03-12 14:38:54
6511,f_fusterfabra,"RT @watch_waste: Otro #FridaysForFuture en #Catalunya, con #WasteWatchEnAccion, #wastewatchers del #ProyectoLibera de @SVS_Sitges @watch_wa…",2021-03-12 14:38:52
6512,rk70534,"RT @mnyomb1: Week 43 #ClimateStrike 🌎 
I talked about climate change with some friends of mine this week,they didn’t seem to realise how se…",2021-03-12 14:38:39
6513,btkrth,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 14:38:06
6514,rk70534,"RT @NamugerwaLeah: #schoolstrike4climate week 109. Next week we're getting on the streets. #NoMoreEmptyPromises
 #SaveBugomaForest 
#Friday…",2021-03-12 14:38:02
6515,LabradorLandPr1,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:37:59
6516,flofliegt,"RT @AugustinZeitung: Was heißt Verteilungsgerechtigkeit, wenn’s um Verkehrsflächen geht? Wir sehen das wie Irene Bittner vom @VCOE_AT: Wir…",2021-03-12 14:37:58
6517,rk70534,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 14:37:55
6518,Leanne_Ewen,"RT @mnyomb1: Week 43 #ClimateStrike 🌎 
I talked about climate change with some friends of mine this week,they didn’t seem to realise how se…",2021-03-12 14:37:50
6519,K1rr1ly,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:37:49
6520,Leanne_Ewen,"RT @fffsendai: 午後のスタンディングアクションをはじめました！
17時半まで仙台駅西口ペデストリアンデッキにいます🌎
飛び入り参加大歓迎です🙆‍♂️🙆‍♀️
We want climate justice!
#ClimateAction #FridaysForFu…",2021-03-12 14:37:44
6521,Leanne_Ewen,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 14:37:41
6522,M_rMart,"RT @Berlin4F: Beim nächsten globalen #Klimastreik am 19.03. sorgen die #ForFuture Gruppen dafür, dass die Politik die Dringlichkeit der #Kl…",2021-03-12 14:37:39
6523,Leanne_Ewen,RT @LydiaRysavy: #FridaysForFuture #ClimateStrikeOnline with @fff_digital - calling on all decision-makers to protect AT LEAST 30% of the o…,2021-03-12 14:37:34
6524,Love50895953,"RT @Jahnavee_reads: 🌊Our #oceans are dying. They produce 50% of the oxygen we breathe. 
☘️they are vital for the very survival of life.
✊Th…",2021-03-12 14:37:23
6525,Leanne_Ewen,"RT @kutubuddin215: School strike week 67.
Our today's Demo Strike for the Global Day For Climate Action (19th March) @CevikusHB @GretaThunb…",2021-03-12 14:37:23
6526,emmwal,"RT @fffsendai: 午後のスタンディングアクションをはじめました！
17時半まで仙台駅西口ペデストリアンデッキにいます🌎
飛び入り参加大歓迎です🙆‍♂️🙆‍♀️
We want climate justice!
#ClimateAction #FridaysForFu…",2021-03-12 14:37:23
6527,Leanne_Ewen,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 14:37:20
6528,Leanne_Ewen,"RT @NamugerwaLeah: #schoolstrike4climate week 109. Next week we're getting on the streets. #NoMoreEmptyPromises
 #SaveBugomaForest 
#Friday…",2021-03-12 14:37:17
6529,mz_lat,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:37:15
6530,emmwal,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 14:37:01
6531,ErwinBertrand,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:36:46
6532,emmwal,"RT @kutubuddin215: School strike week 67.
Our today's Demo Strike for the Global Day For Climate Action (19th March) @CevikusHB @GretaThunb…",2021-03-12 14:36:46
6533,KianaGeorge17,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:36:28
6534,Timesmithing,RT @LydiaRysavy: #FridaysForFuture #ClimateStrikeOnline with @fff_digital - calling on all decision-makers to protect AT LEAST 30% of the o…,2021-03-12 14:36:15
6535,4Bubbles1,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 14:36:11
6536,endelstamberg,"RT @ujsNova: Week 49 #FridaysForFuture #ClimateStrikeOnline &amp; Day 297 #SaveCongoRainforest A study that analyzed nine countries, projects t…",2021-03-12 14:36:09
6537,MadhavG93133640,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:36:07
6538,RobertMaction,I’m recycling “50 Ways to Love Your Mother” from last year’s 50th anniversary of #EarthDay. #FridaysForFuture… https://t.co/6WEcVHfdGu,2021-03-12 14:36:04
6539,Storminnorman57,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:36:00
6540,Rita50432255,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 14:35:51
6541,endelstamberg,#FightFor1Point5 #MakeParisReal #ClimateActionNow #FaceTheClimateEmergency #StrongerTogether #FridaysForFuture… https://t.co/vjJR8elt5I,2021-03-12 14:35:49
6542,GeorgBrantegger,RT @FFF_Austria: Neu in unserem Blog: @klima_vb-Erfolg: Der Klimarat kommt. Was das bedeutet ließt du im Artikel 👉 https://t.co/04lJMCCnAC…,2021-03-12 14:35:19
6543,MaxAMaxim,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 14:35:06
